V1,ZmRoot,ZmSAM,ZmPAN,,,
GRMZM2G181484,1230,1,12,,,
GRMZM2G181505,1212,0,269,,,
GRMZM2G181507,677,0,0,,,
GRMZM2G181519,1,277,2,,,
GRMZM2G181522,916,0,0,,,
GRMZM2G181536,3048,0,0,,,
GRMZM2G181542,3,0,2,,,
GRMZM2G181546,0,0,4,,,
GRMZM2G181551,33,0,0,,,
GRMZM2G181566,1586,0,38,,,
GRMZM2G181605,956,0,254,,,
GRMZM2G181607,11,1,7,,,
GRMZM2G181637,1657,0,2,,,
GRMZM2G181649,621,0,0,,,
GRMZM2G300111,5,0,3,,,
GRMZM2G300133,5,4,2,,,
GRMZM2G300135,2903,0,0,,,
GRMZM2G300238,6,0,0,,,
GRMZM2G300258,5,4,0,,,
GRMZM2G300348,1006,2,4,,,
GRMZM2G300375,3,9,1,,,
GRMZM2G300408,1,83,2,,,
GRMZM2G300500,1,0,9,,,
GRMZM2G300569,97,0,0,,,
GRMZM2G300589,5317,0,9,,,
GRMZM2G300624,4,0,0,,,
GRMZM2G300692,5,251,2,,,
GRMZM2G300709,4,32,0,,,
GRMZM2G300786,143,0,0,,,
GRMZM2G300788,4,1,5,,,
GRMZM2G300801,3,0,5,,,
GRMZM2G300812,2,0,0,,,
GRMZM2G300841,1464,816,0,,,
GRMZM2G300862,1,264,251,,,
GRMZM2G300866,27,0,0,,,
GRMZM2G300924,3526,0,0,,,
GRMZM2G300944,1229,5,0,,,
GRMZM2G300945,4,7,0,,,
GRMZM2G300955,2739,0,1,,,
GRMZM2G300965,10,0,0,,,
GRMZM2G301071,2218,327,730,,,
GRMZM2G301089,7,613,13,,,
GRMZM2G301098,442,818,1,,,
GRMZM2G301122,1,0,1,,,
GRMZM2G301124,99,0,0,,,
GRMZM2G301172,698,0,0,,,
GRMZM2G301194,4,1,1,,,
GRMZM2G301208,894,1,0,,,
GRMZM2G301246,2707,0,1,,,
GRMZM2G301294,753,0,0,,,
GRMZM2G301355,62,0,0,,,
GRMZM2G301389,1276,0,0,,,
GRMZM2G301405,1884,0,1,,,
GRMZM2G301485,266,0,11,,,
GRMZM2G301512,2275,0,0,,,
GRMZM2G301513,1524,24,0,,,
GRMZM2G301536,545,0,0,,,
GRMZM2G301553,229,0,0,,,
GRMZM2G301585,3608,0,0,,,
GRMZM2G301642,5826,0,2,,,
GRMZM2G301647,384,0,0,,,
GRMZM2G301663,2,0,2,,,
GRMZM2G301738,738,0,0,,,
GRMZM2G301803,1612,0,7,,,
GRMZM2G301805,1,34,35,,,
GRMZM2G301823,38,0,0,,,
GRMZM2G301848,854,0,0,,,
GRMZM2G301860,387,0,0,,,
GRMZM2G301884,1017,44,7,,,
GRMZM2G301885,4817,0,0,,,
GRMZM2G301908,2,0,2,,,
GRMZM2G301909,6,0,0,,,
GRMZM2G301932,2043,0,1008,,,
GRMZM2G301934,1178,0,2,,,
GRMZM2G302002,438,0,0,,,
GRMZM2G302035,986,0,0,,,
GRMZM2G302045,1824,0,9,,,
GRMZM2G302074,2237,0,12,,,
GRMZM2G302080,3342,0,0,,,
GRMZM2G302160,2,452,1,,,
GRMZM2G302171,2,0,922,,,
GRMZM2G302195,820,972,6,,,
GRMZM2G302233,1,8,6,,,
GRMZM2G302245,761,0,56,,,
GRMZM2G302259,2,837,303,,,
GRMZM2G302279,1,0,0,,,
GRMZM2G302293,759,0,525,,,
GRMZM2G302323,1314,0,0,,,
GRMZM2G302373,137,0,18,,,
GRMZM2G302405,3022,0,500,,,
GRMZM2G302601,575,0,206,,,
GRMZM2G302604,847,0,3,,,
GRMZM2G302639,4326,2,4,,,
GRMZM2G302664,4603,0,0,,,
GRMZM2G302701,3,0,1,,,
GRMZM2G302712,3,3,5,,,
GRMZM2G302778,1177,169,1093,,,
GRMZM2G302883,1260,0,0,,,
GRMZM2G302912,3585,0,905,,,
GRMZM2G302913,8,13,1,,,
GRMZM2G302927,2301,1,0,,,
GRMZM2G302936,0,4,0,,,
GRMZM2G303007,1,0,0,,,
GRMZM2G303044,141,0,2,,,
GRMZM2G303091,0,1,0,,,
GRMZM2G303105,8,0,1,,,
GRMZM2G303118,444,0,0,,,
GRMZM2G303135,5,0,0,,,
GRMZM2G303149,284,0,517,,,
GRMZM2G303157,4,7,1,,,
GRMZM2G303244,299,0,0,,,
GRMZM2G303312,1592,0,1,,,
GRMZM2G303342,1011,0,0,,,
GRMZM2G303361,3238,0,0,,,
GRMZM2G303374,378,3,5,,,
GRMZM2G303431,1580,0,3,,,
GRMZM2G303465,5066,652,86,,,
GRMZM2G303509,511,0,0,,,
GRMZM2G303530,2,1,0,,,
GRMZM2G303587,1343,13,0,,,
GRMZM2G303631,8,34,1,,,
GRMZM2G303655,1,0,1,,,
GRMZM2G303661,8,0,0,,,
GRMZM2G303728,3640,0,0,,,
GRMZM2G303752,3,0,719,,,
GRMZM2G303768,4,0,0,,,
GRMZM2G303775,4,4,2,,,
GRMZM2G303810,671,0,0,,,
GRMZM2G303829,416,51,243,,,
GRMZM2G303909,16,0,0,,,
GRMZM2G303915,11,0,7,,,
GRMZM2G303964,7,22,13,,,
GRMZM2G303965,533,0,0,,,
GRMZM2G303993,231,0,0,,,
GRMZM2G303995,1070,0,0,,,
GRMZM2G304010,4597,0,0,,,
GRMZM2G304049,1087,0,0,,,
GRMZM2G304091,261,41,0,,,
GRMZM2G304108,3120,0,0,,,
GRMZM2G304121,316,0,0,,,
GRMZM2G304132,6,0,0,,,
GRMZM2G304212,2,0,0,,,
GRMZM2G304274,108,0,0,,,
GRMZM2G304362,4,12,1,,,
GRMZM2G304378,6,0,0,,,
GRMZM2G304442,11,0,2,,,
GRMZM2G304474,2,590,681,,,
GRMZM2G304528,1856,0,0,,,
GRMZM2G304573,562,0,0,,,
GRMZM2G304575,98,1,0,,,
GRMZM2G304638,132,0,31,,,
GRMZM2G304657,132,0,0,,,
GRMZM2G304687,1362,2,0,,,
GRMZM2G304712,4506,0,2,,,
GRMZM2G304745,3968,15,18,,,
GRMZM2G304897,220,0,9,,,
GRMZM2G304915,3364,0,0,,,
GRMZM2G304926,781,0,0,,,
GRMZM2G304947,0,0,36,,,
GRMZM2G304956,4,0,3,,,
GRMZM2G304965,1475,0,0,,,
GRMZM2G305007,0,2,4,,,
GRMZM2G305027,395,1,617,,,
GRMZM2G305046,4,1,617,,,
GRMZM2G305048,660,252,2,,,
GRMZM2G305060,3883,0,1,,,
GRMZM2G305066,7,0,0,,,
GRMZM2G305080,4,1,0,,,
GRMZM2G305096,185,0,0,,,
GRMZM2G305115,600,29,0,,,
GRMZM2G305124,4,4,2,,,
GRMZM2G305146,4,0,0,,,
GRMZM2G305148,242,0,3,,,
GRMZM2G305154,3,3,16,,,
GRMZM2G305159,1,2,0,,,
GRMZM2G305167,213,5,0,,,
GRMZM2G305254,15,0,1,,,
GRMZM2G305264,2,0,486,,,
GRMZM2G305280,2,1126,0,,,
GRMZM2G305311,4147,0,0,,,
GRMZM2G305321,462,6,1,,,
GRMZM2G305332,3581,0,1272,,,
GRMZM2G305362,10,0,13,,,
GRMZM2G305406,514,0,0,,,
GRMZM2G305409,78,0,0,,,
GRMZM2G305439,4,0,0,,,
GRMZM2G305526,18,0,3,,,
GRMZM2G305582,2978,247,3,,,
GRMZM2G305822,7,35,3,,,
GRMZM2G305834,9,0,0,,,
GRMZM2G305851,3133,0,2,,,
GRMZM2G305856,310,174,119,,,
GRMZM2G305864,5263,0,0,,,
GRMZM2G305900,5,0,0,,,
GRMZM2G305901,1095,0,0,,,
GRMZM2G306028,2856,109,1,,,
GRMZM2G306032,2,0,0,,,
GRMZM2G306062,2804,0,0,,,
GRMZM2G306079,30,0,0,,,
GRMZM2G306094,1739,0,0,,,
GRMZM2G306104,0,71,6,,,
GRMZM2G306105,0,0,2,,,
GRMZM2G306143,1981,0,0,,,
GRMZM2G306237,5901,0,0,,,
GRMZM2G306258,0,12,0,,,
GRMZM2G306282,122,0,0,,,
GRMZM2G306328,1729,0,0,,,
GRMZM2G306345,1538,65,4,,,
GRMZM2G306348,4,0,0,,,
GRMZM2G306357,4950,0,0,,,
GRMZM2G306374,504,471,0,,,
GRMZM2G306376,1754,0,0,,,
GRMZM2G306482,793,6,0,,,
GRMZM2G306597,486,0,0,,,
GRMZM2G306616,7,0,0,,,
GRMZM2G306679,266,0,0,,,
GRMZM2G306732,0,2,4,,,
GRMZM2G306735,4762,0,0,,,
GRMZM2G306741,179,858,722,,,
GRMZM2G306771,1,0,0,,,
GRMZM2G306781,3,513,2,,,
GRMZM2G306806,682,861,1,,,
GRMZM2G306851,29,550,0,,,
GRMZM2G306859,31,0,1,,,
GRMZM2G306935,4493,26,1,,,
GRMZM2G307088,5950,0,984,,,
GRMZM2G307119,490,0,0,,,
GRMZM2G307152,273,0,0,,,
GRMZM2G307252,146,21,405,,,
GRMZM2G307262,4,0,0,,,
GRMZM2G307368,2875,2,2,,,
GRMZM2G307437,3152,0,0,,,
GRMZM2G307495,177,0,0,,,
GRMZM2G307529,1099,0,0,,,
GRMZM2G307553,4027,0,0,,,
GRMZM2G307561,1927,950,12,,,
GRMZM2G307588,4,621,0,,,
GRMZM2G307600,1071,950,4,,,
GRMZM2G307637,4502,0,0,,,
GRMZM2G307720,4802,0,1,,,
GRMZM2G307892,1149,0,1302,,,
GRMZM2G307906,602,577,0,,,
GRMZM2G307992,6,0,0,,,
GRMZM2G308064,25,0,0,,,
GRMZM2G308083,1,0,1,,,
GRMZM2G308106,1,35,9,,,
GRMZM2G308189,1184,0,0,,,
GRMZM2G308193,2304,0,1,,,
GRMZM2G308203,2,0,19,,,
GRMZM2G308351,287,0,0,,,
GRMZM2G308365,188,0,0,,,
GRMZM2G308369,281,0,0,,,
GRMZM2G308463,2,0,0,,,
GRMZM2G308503,6,0,2,,,
GRMZM2G308595,2135,22,2,,,
GRMZM2G308615,6,0,0,,,
GRMZM2G308619,158,0,0,,,
GRMZM2G308666,2377,0,0,,,
GRMZM2G308687,4148,0,0,,,
GRMZM2G308689,1404,111,599,,,
GRMZM2G308707,3792,0,1,,,
GRMZM2G308735,5613,0,0,,,
GRMZM2G308752,889,0,0,,,
GRMZM2G308860,3350,0,11,,,
GRMZM2G308873,1126,0,0,,,
GRMZM2G308884,6,0,0,,,
GRMZM2G308944,0,0,4,,,
GRMZM2G309025,3503,267,1,,,
GRMZM2G309035,1546,5,0,,,
GRMZM2G309063,1482,661,12,,,
GRMZM2G309071,525,0,0,,,
GRMZM2G309109,3304,0,0,,,
GRMZM2G309152,1447,88,937,,,
GRMZM2G309163,31,0,0,,,
GRMZM2G309193,0,0,36,,,
GRMZM2G309258,7,0,0,,,
GRMZM2G309327,5,0,0,,,
GRMZM2G309368,4,0,0,,,
GRMZM2G309380,30,0,7,,,
GRMZM2G309479,0,24,0,,,
GRMZM2G309512,5,0,0,,,
GRMZM2G309568,663,0,0,,,
GRMZM2G309655,3216,0,0,,,
GRMZM2G309660,1293,90,731,,,
GRMZM2G309731,4780,0,0,,,
GRMZM2G309747,827,0,0,,,
GRMZM2G309759,60,0,0,,,
GRMZM2G309847,2,0,2,,,
GRMZM2G309897,5,4,2,,,
GRMZM2G309933,43,16,1,,,
GRMZM2G309950,0,1,16,,,
GRMZM2G309970,2,952,2,,,
GRMZM2G310031,236,165,0,,,
GRMZM2G310069,4669,0,0,,,
GRMZM2G310115,2602,831,47,,,
GRMZM2G310144,69,0,0,,,
GRMZM2G310155,2448,0,0,,,
GRMZM2G310158,9,0,3,,,
GRMZM2G310283,355,6,1,,,
GRMZM2G310321,108,0,0,,,
GRMZM2G310368,434,0,0,,,
GRMZM2G310410,3245,0,0,,,
GRMZM2G310431,6,470,11,,,
GRMZM2G310453,1108,0,0,,,
GRMZM2G310548,0,1,0,,,
GRMZM2G310569,179,0,102,,,
GRMZM2G310652,698,0,0,,,
GRMZM2G310674,4,0,0,,,
GRMZM2G310758,4429,0,0,,,
GRMZM2G310795,446,6,540,,,
GRMZM2G310944,3,7,225,,,
GRMZM2G310947,96,0,13,,,
GRMZM2G311003,6,6,657,,,
GRMZM2G311036,117,0,3,,,
GRMZM2G311051,2516,17,1,,,
GRMZM2G311165,0,6,0,,,
GRMZM2G311182,6,570,0,,,
GRMZM2G311220,2201,528,1,,,
GRMZM2G311316,1136,0,72,,,
GRMZM2G311342,1388,0,0,,,
GRMZM2G311347,508,0,0,,,
GRMZM2G311465,834,0,0,,,
GRMZM2G311500,1038,0,0,,,
GRMZM2G311665,5614,0,976,,,
GRMZM2G311680,4,0,849,,,
GRMZM2G311756,0,1000,0,,,
GRMZM2G311883,1755,0,1,,,
GRMZM2G311898,1490,46,13,,,
GRMZM2G311905,0,476,0,,,
GRMZM2G311914,0,476,0,,,
GRMZM2G311919,2274,0,0,,,
GRMZM2G311961,4951,8,6,,,
GRMZM2G311969,37,0,17,,,
GRMZM2G312026,8,0,1,,,
GRMZM2G312069,2112,0,879,,,
GRMZM2G312075,172,0,65,,,
GRMZM2G312078,804,424,2,,,
GRMZM2G312110,1,133,1,,,
GRMZM2G312146,4663,0,0,,,
GRMZM2G312165,220,0,0,,,
GRMZM2G312201,1188,0,0,,,
GRMZM2G312221,222,0,0,,,
GRMZM2G312244,596,0,12,,,
GRMZM2G312274,16,0,0,,,
GRMZM2G312301,858,0,0,,,
GRMZM2G312365,1,17,1,,,
GRMZM2G312419,3543,1,0,,,
GRMZM2G312434,105,0,0,,,
GRMZM2G312438,3003,1086,0,,,
GRMZM2G312481,26,0,27,,,
GRMZM2G312501,629,0,0,,,
GRMZM2G312521,11,0,7,,,
GRMZM2G312654,1152,0,0,,,
GRMZM2G312661,7,0,13,,,
GRMZM2G312672,1152,0,0,,,
GRMZM2G312693,1863,0,385,,,
GRMZM2G312712,5966,0,45,,,
GRMZM2G312732,198,0,0,,,
GRMZM2G312736,326,0,0,,,
GRMZM2G312738,1918,9,1,,,
GRMZM2G312806,306,0,0,,,
GRMZM2G312838,2066,0,18,,,
GRMZM2G312839,4714,92,2,,,
GRMZM2G312871,2474,0,0,,,
GRMZM2G312877,11,0,7,,,
GRMZM2G312910,259,2,4,,,
GRMZM2G312944,364,3,0,,,
GRMZM2G312954,511,0,0,,,
GRMZM2G312970,1,305,538,,,
GRMZM2G312974,8,0,1,,,
GRMZM2G312997,1150,0,55,,,
GRMZM2G313009,960,0,0,,,
GRMZM2G313011,1605,0,0,,,
GRMZM2G313020,399,0,0,,,
GRMZM2G313027,2,9,1,,,
GRMZM2G313041,535,1086,0,,,
GRMZM2G313058,3521,0,0,,,
GRMZM2G313068,5274,4,0,,,
GRMZM2G313078,13,0,0,,,
GRMZM2G313101,5,0,953,,,
GRMZM2G313104,4776,0,0,,,
GRMZM2G313162,1004,0,3,,,
GRMZM2G313181,7,0,0,,,
GRMZM2G313184,1702,0,584,,,
GRMZM2G313199,7,0,0,,,
GRMZM2G313316,0,0,913,,,
GRMZM2G313320,4711,0,0,,,
GRMZM2G313321,360,0,0,,,
GRMZM2G313341,277,221,0,,,
GRMZM2G313448,20,1,14,,,
GRMZM2G313460,3,282,1,,,
GRMZM2G313481,5,0,260,,,
GRMZM2G313529,0,0,2,,,
GRMZM2G313553,1292,0,1303,,,
GRMZM2G313643,3055,0,368,,,
GRMZM2G313649,281,0,10,,,
GRMZM2G313672,4,3,21,,,
GRMZM2G313678,0,596,0,,,
GRMZM2G313737,6,55,0,,,
GRMZM2G313756,2,0,3,,,
GRMZM2G313833,1125,0,0,,,
GRMZM2G313867,5,4,2,,,
GRMZM2G313909,101,0,0,,,
GRMZM2G313944,92,0,952,,,
GRMZM2G314064,2097,0,0,,,
GRMZM2G314075,1289,0,0,,,
GRMZM2G314094,0,0,4,,,
GRMZM2G314110,3420,0,0,,,
GRMZM2G314133,1,0,1,,,
GRMZM2G314233,8,93,1,,,
GRMZM2G314386,3037,19,336,,,
GRMZM2G314396,7,0,3,,,
GRMZM2G314412,2369,0,0,,,
GRMZM2G314520,2606,199,0,,,
GRMZM2G314546,1,13,1,,,
GRMZM2G314563,2223,25,1,,,
GRMZM2G314593,1,0,7,,,
GRMZM2G314647,156,21,1,,,
GRMZM2G314652,4513,0,34,,,
GRMZM2G314656,8,0,1,,,
GRMZM2G314660,2,0,2,,,
GRMZM2G314661,1,6,1,,,
GRMZM2G314667,0,1,0,,,
GRMZM2G314679,1258,110,22,,,
GRMZM2G314692,221,0,0,,,
GRMZM2G314707,301,0,264,,,
GRMZM2G314769,1264,0,40,,,
GRMZM2G314882,852,0,0,,,
GRMZM2G314898,4245,0,3,,,
GRMZM2G314934,734,0,0,,,
GRMZM2G314946,4,0,0,,,
GRMZM2G314955,113,0,1325,,,
GRMZM2G315072,246,0,3,,,
GRMZM2G315121,502,0,4,,,
GRMZM2G315125,88,0,1,,,
GRMZM2G315127,21,0,1,,,
GRMZM2G315140,5916,0,0,,,
GRMZM2G315176,1,0,0,,,
GRMZM2G315199,1009,0,2,,,
GRMZM2G315230,2871,0,0,,,
GRMZM2G315264,1516,0,0,,,
GRMZM2G315375,5,0,1,,,
GRMZM2G315401,2,0,0,,,
GRMZM2G315431,6,0,0,,,
GRMZM2G315506,3377,0,0,,,
GRMZM2G315594,4,0,1,,,
GRMZM2G315726,10,0,20,,,
GRMZM2G315730,432,0,0,,,
GRMZM2G315767,2747,0,0,,,
GRMZM2G315769,778,828,1,,,
GRMZM2G315806,448,1060,6,,,
GRMZM2G315848,73,0,0,,,
GRMZM2G315902,171,0,0,,,
GRMZM2G315931,259,203,1,,,
GRMZM2G316007,2,0,2,,,
GRMZM2G316030,22,0,7,,,
GRMZM2G316033,1227,0,0,,,
GRMZM2G316073,2313,0,0,,,
GRMZM2G316113,567,3,1287,,,
GRMZM2G316136,451,0,81,,,
GRMZM2G316148,1080,0,0,,,
GRMZM2G316191,1,0,1,,,
GRMZM2G316214,2,0,0,,,
GRMZM2G316232,937,12,1,,,
GRMZM2G316256,1348,0,0,,,
GRMZM2G316362,10,1145,0,,,
GRMZM2G316366,0,0,3,,,
GRMZM2G316474,10,0,3,,,
GRMZM2G316534,888,0,155,,,
GRMZM2G316635,2089,1080,1,,,
GRMZM2G316665,389,0,0,,,
GRMZM2G316721,0,910,0,,,
GRMZM2G316749,3136,51,0,,,
GRMZM2G316758,3136,0,2,,,
GRMZM2G316778,2,0,3,,,
GRMZM2G316789,2,0,2,,,
GRMZM2G316807,2,28,1,,,
GRMZM2G316827,1612,0,0,,,
GRMZM2G316840,5636,0,0,,,
GRMZM2G316889,846,0,0,,,
GRMZM2G316907,7,0,0,,,
GRMZM2G316925,3221,0,0,,,
GRMZM2G316967,1,62,1,,,
GRMZM2G317021,3462,0,0,,,
GRMZM2G317051,3144,0,0,,,
GRMZM2G317098,5,4,678,,,
GRMZM2G317160,6,0,0,,,
GRMZM2G317262,87,51,0,,,
GRMZM2G317267,719,0,0,,,
GRMZM2G317285,2071,4,0,,,
GRMZM2G317317,641,0,0,,,
GRMZM2G317330,171,0,0,,,
GRMZM2G317386,3787,0,957,,,
GRMZM2G317426,7,0,0,,,
GRMZM2G317450,4,535,0,,,
GRMZM2G317451,0,535,12,,,
GRMZM2G317487,63,0,0,,,
GRMZM2G317535,4507,0,0,,,
GRMZM2G317584,1,89,9,,,
GRMZM2G317596,200,0,0,,,
GRMZM2G317614,7,0,0,,,
GRMZM2G317652,1,1153,1,,,
GRMZM2G317696,5574,0,0,,,
GRMZM2G317728,1039,0,0,,,
GRMZM2G317731,4,0,0,,,
GRMZM2G317738,1,0,1,,,
GRMZM2G317770,51,0,1,,,
GRMZM2G317835,1720,6,1,,,
GRMZM2G317900,2331,0,3,,,
GRMZM2G317931,151,0,0,,,
GRMZM2G317938,1620,0,0,,,
GRMZM2G318010,1,2,6,,,
GRMZM2G318033,0,796,0,,,
GRMZM2G318180,832,0,997,,,
GRMZM2G318213,59,0,0,,,
GRMZM2G318220,592,0,0,,,
GRMZM2G318319,763,0,0,,,
GRMZM2G318346,1127,581,318,,,
GRMZM2G318375,205,0,0,,,
GRMZM2G318408,112,1038,2,,,
GRMZM2G318475,819,3,768,,,
GRMZM2G318527,1487,0,0,,,
GRMZM2G318592,482,1,0,,,
GRMZM2G318614,5842,0,0,,,
GRMZM2G318633,0,676,0,,,
GRMZM2G318635,41,2,1,,,
GRMZM2G318652,7,0,0,,,
GRMZM2G318662,5920,1,0,,,
GRMZM2G318671,5,219,2,,,
GRMZM2G318681,1823,48,0,,,
GRMZM2G318780,6,570,11,,,
GRMZM2G318794,3,1,1304,,,
GRMZM2G318803,1550,283,1304,,,
GRMZM2G318843,289,0,0,,,
GRMZM2G318849,476,7,1,,,
GRMZM2G318860,1,0,1,,,
GRMZM2G318862,157,0,0,,,
GRMZM2G318882,1218,0,2,,,
GRMZM2G318956,218,0,0,,,
GRMZM2G318992,39,48,0,,,
GRMZM2G319022,1641,0,1,,,
GRMZM2G319057,3056,0,67,,,
GRMZM2G319062,958,0,0,,,
GRMZM2G319104,626,0,0,,,
GRMZM2G319109,1204,0,6,,,
GRMZM2G319123,455,0,0,,,
GRMZM2G319130,1,0,1,,,
GRMZM2G319138,4046,0,3,,,
GRMZM2G319167,703,0,1,,,
GRMZM2G319169,1,0,1,,,
GRMZM2G319187,11,0,17,,,
GRMZM2G319215,524,880,0,,,
GRMZM2G319262,2,0,0,,,
GRMZM2G319281,4517,3,5,,,
GRMZM2G319307,1358,0,0,,,
GRMZM2G319345,1175,0,293,,,
GRMZM2G319357,2967,2,15,,,
GRMZM2G319402,1,0,0,,,
GRMZM2G319435,114,0,0,,,
GRMZM2G319445,745,0,0,,,
GRMZM2G319454,507,1,262,,,
GRMZM2G319465,17,0,2,,,
GRMZM2G319573,771,10,1224,,,
GRMZM2G319634,2300,0,1,,,
GRMZM2G319649,3,106,0,,,
GRMZM2G319684,995,31,0,,,
GRMZM2G319747,839,1207,97,,,
GRMZM2G319760,27,0,0,,,
GRMZM2G319781,2431,0,0,,,
GRMZM2G319798,5,4,2,,,
GRMZM2G319878,386,1,601,,,
GRMZM2G319947,1414,0,1305,,,
GRMZM2G319965,458,0,0,,,
GRMZM2G319988,1797,0,0,,,
GRMZM2G320013,77,0,1,,,
GRMZM2G320023,2449,0,2,,,
GRMZM2G320099,0,2,1038,,,
GRMZM2G320135,1291,1,240,,,
GRMZM2G320140,104,0,0,,,
GRMZM2G320152,23,0,0,,,
GRMZM2G320167,541,0,0,,,
GRMZM2G320206,5723,0,0,,,
GRMZM2G320269,4,0,3,,,
GRMZM2G320287,1970,0,0,,,
GRMZM2G320298,9,4,2,,,
GRMZM2G320307,3144,2,0,,,
GRMZM2G320325,1405,2,6,,,
GRMZM2G320373,5454,0,122,,,
GRMZM2G320399,798,763,45,,,
GRMZM2G320506,920,0,3,,,
GRMZM2G320521,2,60,2,,,
GRMZM2G320549,3315,0,0,,,
GRMZM2G320606,5804,0,0,,,
GRMZM2G320689,4,1,1,,,
GRMZM2G320703,1045,631,0,,,
GRMZM2G320705,14,0,0,,,
GRMZM2G320708,0,1,0,,,
GRMZM2G320723,209,0,0,,,
GRMZM2G320754,878,0,0,,,
GRMZM2G320786,4107,0,0,,,
GRMZM2G320799,1,0,0,,,
GRMZM2G320802,902,0,2,,,
GRMZM2G320827,289,236,432,,,
GRMZM2G320920,1,6,144,,,
GRMZM2G320949,2219,0,22,,,
GRMZM2G320960,4,0,0,,,
GRMZM2G321010,0,0,3,,,
GRMZM2G321023,2178,0,0,,,
GRMZM2G321033,162,0,0,,,
GRMZM2G321041,1985,0,0,,,
GRMZM2G321053,332,991,2,,,
GRMZM2G321153,2132,0,1,,,
GRMZM2G321239,5071,0,13,,,
GRMZM2G321290,2894,0,48,,,
GRMZM2G321354,4,0,3,,,
GRMZM2G321404,2193,513,0,,,
GRMZM2G321413,40,0,987,,,
GRMZM2G321420,8,0,1,,,
GRMZM2G321725,4,176,77,,,
GRMZM2G321747,1646,0,0,,,
GRMZM2G321750,99,0,1248,,,
GRMZM2G321753,1,0,1,,,
GRMZM2G321767,1,283,171,,,
GRMZM2G321778,5462,0,2,,,
GRMZM2G321810,3374,0,0,,,
GRMZM2G321839,1197,0,3,,,
GRMZM2G321940,1,13,994,,,
GRMZM2G322001,5,1,2,,,
GRMZM2G322024,1,0,1,,,
GRMZM2G322047,485,0,0,,,
GRMZM2G322090,4,145,1,,,
GRMZM2G322129,10,0,9,,,
GRMZM2G322186,3636,0,90,,,
GRMZM2G322220,901,0,0,,,
GRMZM2G322314,2183,0,261,,,
GRMZM2G322328,6,413,1,,,
GRMZM2G322348,478,0,0,,,
GRMZM2G322413,3,3,5,,,
GRMZM2G322493,8,9,1,,,
GRMZM2G322506,359,0,1,,,
GRMZM2G322582,36,0,0,,,
GRMZM2G322593,1,2,914,,,
GRMZM2G322618,2,320,52,,,
GRMZM2G322634,864,3,0,,,
GRMZM2G322641,66,0,0,,,
GRMZM2G322661,1,0,54,,,
GRMZM2G322672,180,0,2,,,
GRMZM2G322723,5754,366,0,,,
GRMZM2G322728,1257,0,0,,,
GRMZM2G322817,9,0,495,,,
GRMZM2G322819,957,0,0,,,
GRMZM2G322836,94,0,0,,,
GRMZM2G322844,40,0,0,,,
GRMZM2G322846,1,1,114,,,
GRMZM2G322917,0,4,249,,,
GRMZM2G322950,5,0,7,,,
GRMZM2G322953,921,0,0,,,
GRMZM2G323013,7,0,11,,,
GRMZM2G323024,1075,2,4,,,
GRMZM2G323082,3436,0,0,,,
GRMZM2G323261,211,1,0,,,
GRMZM2G323287,206,0,0,,,
GRMZM2G323309,277,0,0,,,
GRMZM2G323353,1,36,1005,,,
GRMZM2G323387,7,623,13,,,
GRMZM2G323415,124,0,0,,,
GRMZM2G323422,7,0,0,,,
GRMZM2G323456,697,0,0,,,
GRMZM2G323470,37,0,612,,,
GRMZM2G323475,42,0,0,,,
GRMZM2G323504,1768,0,0,,,
GRMZM2G323622,2,340,1,,,
GRMZM2G323672,4,0,0,,,
GRMZM2G323679,4,1,14,,,
GRMZM2G323731,526,0,0,,,
GRMZM2G323754,1,0,1,,,
GRMZM2G323757,452,0,8,,,
GRMZM2G323828,770,0,0,,,
GRMZM2G323830,1354,0,33,,,
GRMZM2G323838,48,0,1,,,
GRMZM2G323844,5144,0,155,,,
GRMZM2G323888,45,71,7,,,
GRMZM2G323912,1542,0,1106,,,
GRMZM2G323936,4,1,14,,,
GRMZM2G324083,3288,0,0,,,
GRMZM2G324111,10,0,0,,,
GRMZM2G324157,7,0,0,,,
GRMZM2G324162,5,0,2,,,
GRMZM2G324221,226,0,0,,,
GRMZM2G324248,7,0,13,,,
GRMZM2G324276,4161,563,12,,,
GRMZM2G324285,2014,0,1045,,,
GRMZM2G324297,4229,0,0,,,
GRMZM2G324314,3,3,5,,,
GRMZM2G324375,16,0,0,,,
GRMZM2G324390,2,143,4,,,
GRMZM2G324462,951,0,1,,,
GRMZM2G324467,4,0,0,,,
GRMZM2G324471,0,0,1004,,,
GRMZM2G324478,0,2,28,,,
GRMZM2G324507,919,0,0,,,
GRMZM2G324540,3,7,720,,,
GRMZM2G324544,0,333,2,,,
GRMZM2G324643,5,4,2,,,
GRMZM2G324669,4,0,0,,,
GRMZM2G324705,2,28,9,,,
GRMZM2G324767,4789,0,0,,,
GRMZM2G324781,2415,0,0,,,
GRMZM2G324860,2481,0,0,,,
GRMZM2G324863,1,0,1,,,
GRMZM2G324886,5520,0,135,,,
GRMZM2G324903,1186,0,7,,,
GRMZM2G324956,5,0,2,,,
GRMZM2G324973,769,34,0,,,
GRMZM2G324991,26,0,0,,,
GRMZM2G324999,7,0,0,,,
GRMZM2G325008,5,0,2,,,
GRMZM2G325019,3191,0,6,,,
GRMZM2G325026,4,276,0,,,
GRMZM2G325038,10,0,0,,,
GRMZM2G325131,7,0,0,,,
