"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51"
"33" 66.51562 80.10483 45.77419 NA 54.714465 52.21119 67.946065 52.21119 29.32409 42.9133 67.94606 64.36996 48.63508 56.50252 NA 51.49597 95.12449 150.19656 42.19808 47.20463 62.22429 50.780745 37.90675 62.93951 38.979585 29.32409 53.64163 50.78074 NA 95.83971 72.595005 86.54183 36.47631 NA 38.26436 NA 40.76764 53.64163 81.53528 64.72757 NA 33.97303 51.49597 84.03855 77.60156 63.654735 53.28402 40.76764 49.3503 75.8135 48.63508
"34" 57.19383 77.716315 46.42793 NA 55.84809 52.48375 73.679105 54.50235 29.60622 40.37211 57.8667 77.37988 52.48375 56.52096 NA 51.81088 88.81865 140.62953 40.37211 47.77367 57.19383 55.17522 41.381415 62.57678 33.979865 28.26048 53.82949 46.427935 NA 88.81865 71.32407 82.08996 39.02638 NA 40.03568 NA 39.02638 52.48375 69.30546 63.58608 NA 32.29769 53.15662 77.716315 70.6512 49.119405 60.894605 39.362815 43.73646 70.6512 51.81088
"35" 59.71751 79.62335 49.76459 NA 59.71751 44.788135 49.76459 59.71751 39.81168 39.81168 59.71751 79.62335 59.71751 59.71751 NA 59.71751 79.62335 99.52919 39.81168 49.76459 69.67043 54.74105 49.76459 49.76459 39.81168 29.85876 49.76459 39.81168 NA 129.38794 69.67043 89.57627 49.76459 NA 44.788135 NA 39.81168 59.71751 79.62335 74.64689 NA 29.85876 49.76459 69.67043 59.71751 69.67043 59.71751 39.81168 39.81168 59.71751 49.76459
"36" 57.760435 72.71997 53.18946 NA 60.66923 54.020545 71.473345 54.85163 31.58124 46.54078 69.81117 78.12202 49.86512 59.83815 NA 59.83815 87.679505 120.92292 43.21644 56.09826 68.98008 70.642255 41.554265 57.34489 44.04752 30.75016 50.69621 55.267175 NA 103.05458 64.82466 95.57482 49.03404 NA 47.78741 NA 43.21644 54.85163 84.77071 77.70648 NA 35.32113 53.18946 80.199735 73.9666 91.003845 60.66923 58.59152 47.37187 68.149 51.52729
"37" 62.17474 77.35694 56.39104 NA 53.49919 51.330305 69.404355 53.49919 37.59403 43.37772 59.28289 78.0799 52.05327 60.72881 NA 54.94512 88.20137 136.63983 41.9318 49.16142 62.17474 54.94512 39.76291 60.72881 36.1481 28.91848 49.16142 51.330305 NA 89.64729 65.06658 80.97175 44.82365 NA 47.7155 NA 43.37772 54.94512 78.0799 73.01917 NA 34.70218 47.7155 80.24879 68.681395 67.23547 60.00585 45.54661 40.48587 72.29621 44.82365
"38" 69.020315 79.66222 50.47301 NA 55.945985 43.175705 74.79735 52.90544 34.05408 43.17571 60.81085 74.18924 45.60814 57.77031 NA 52.90544 96.08115 144.72983 42.5676 55.64193 60.81085 46.82436 41.047325 65.06761 37.09462 29.18921 53.51355 60.202745 NA 96.08115 68.71626 74.18924 34.66219 NA 42.263545 NA 40.74327 54.12166 71.1487 64.155445 NA 35.27029 49.8649 86.655465 73.58113 53.817605 70.54059 51.99328 46.21625 78.446 52.90544
"39" 63.59535 71.908465 60.68576 NA 59.85445 50.71002 58.60748 54.86658 37.40903 44.05952 68.99888 84.7938 49.04739 63.17969 NA 64.84232 81.052895 95.185195 43.22821 49.878705 68.99888 76.065025 52.788295 54.86658 45.30649 29.92722 49.04739 53.61961 NA 111.39578 67.33625 91.44429 54.03526 NA 47.38477 NA 43.22821 56.5292 78.97462 91.028635 NA 34.499435 51.54133 81.46855 78.55896 81.46855 62.348385 52.37264 49.04739 64.84232 51.54133
"40" 60.575765 80.76769 48.83628 NA 61.9845 52.123335 61.514925 57.28871 34.74889 47.89712 68.55862 77.95021 55.41039 54.47123 NA 53.53207 92.97676 122.09069 43.20132 51.65375 63.86282 46.48838 39.91426 60.10619 36.15763 26.29646 50.71459 51.65375 NA 104.24667 63.39324 81.70685 39.44468 NA 42.26216 NA 40.38384 53.53207 76.07189 66.21072 NA 31.46183 46.95796 86.40264 76.54147 68.55862 64.80198 47.42754 59.16703 76.07189 49.77544
"41" 56.15226 80.737845 43.10065 NA 53.724055 47.653535 63.436875 54.63463 37.03014 38.24424 63.13335 67.98976 52.20642 55.24168 NA 58.88399 89.843615 117.76798 41.88655 53.724055 60.70515 51.295845 46.74296 57.06284 40.975975 26.71026 52.81348 49.77822 NA 118.37503 65.865085 73.45323 52.20642 NA 41.88655 NA 37.03014 52.20642 72.84617 64.95451 NA 30.049045 47.95706 69.81092 62.5263 78.00611 60.40162 43.100655 45.52886 63.7404 45.52886
"42" 63.25839 80.795375 53.23726 NA 56.368865 54.4899 67.32948 56.36887 35.70028 42.58981 69.5216 79.54273 45.09509 61.37943 NA 53.23726 87.05858 126.82995 43.21613 53.86358 63.25839 51.3583 41.65033 63.25839 41.96349 28.18443 50.10566 52.29778 NA 96.45339 66.70316 78.91641 45.72141 NA 43.84245 NA 41.33717 55.11622 83.92698 65.137355 NA 34.13448 54.4899 87.6849 74.53217 70.77424 58.24783 52.9241 47.60038 72.02688 50.10566
