"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51"
"42" 51.10902 63.49909 63.49909 NA 62.72471 NA NA 70.4685 NA NA 66.59661 77.43792 48.01151 51.8834 NA 108.41308 68.14537 61.95033 57.30406 113.05936 99.12053 69.69412 71.24288 48.01151 68.14537 179.65597 61.95033 117.705635 NA 99.12053 80.53543 78.98667 86.73047 NA 57.30406 NA 44.91399 58.85282 78.98667 98.34615 NA 274.9046 75.88916 67.37099 65.04785 NA 63.49909 102.21805 77.437915 66.59661 99.12053
"43" 68.56177 68.56177 56.63799 NA 71.045895 NA NA 68.06495 NA NA 79.49191 79.49191 54.65069 61.60623 NA 97.37759 67.56813 70.54907 60.61258 105.32678 92.40935 59.61893 77.50461 52.66339 64.58718 147.06004 63.59353 113.7728 NA 97.377595 74.026845 71.54272 83.46651 NA 62.59988 NA 51.66974 64.58718 68.56177 91.415695 NA 204.691675 71.54272 75.020495 72.53637 NA 82.47286 119.734695 83.46651 68.56177 107.81091
"44" 52.77983 67.29429 55.41882 NA 81.14899 NA NA 67.29429 NA NA 67.954035 80.48924 56.07857 50.80059 NA 100.28168 95.663445 93.6842 60.69681 130.63008 97.64269 58.05782 65.97479 52.77983 67.29429 163.61748 60.69681 122.71311 NA 105.55966 85.767225 72.57227 81.80874 NA 55.41882 NA 46.18235 60.69681 75.21126 117.435125 NA 260.60042 76.53076 83.787985 72.57227 NA 102.920675 114.79613 85.10748 73.89176 98.96218
"45" 61.19067 74.17051 61.19067 NA 73.24338 NA NA 59.33641 NA NA 85.296085 79.7333 49.13796 55.62788 NA 111.25577 79.7333 79.7333 61.19067 114.96429 83.44182 55.62788 89.00461 50.06509 59.33641 92.71314 61.19067 109.401505 NA 120.52708 76.951905 64.8992 76.02477 NA 48.21083 NA 44.50231 61.19067 72.31625 96.42166 NA 129.79839 59.33641 75.09764 79.7333 NA 89.004615 108.47437 106.62011 62.1178 95.49453
"46" 63.71679 70.18081 64.64022 NA 93.728325 NA NA 72.95111 NA NA 82.647145 78.4917 51.25046 59.561345 NA 104.34779 79.41513 71.10425 59.09963 120.04613 94.19004 60.02306 85.87915 53.55904 68.33395 151.44281 62.79336 136.20618 NA 93.26661 81.26199 79.41513 97.88377 NA 71.10425 NA 49.86531 65.101935 69.25738 106.19465 NA 216.544745 76.64484 74.336255 78.4917 NA 100.192345 115.42897 92.80489 65.56365 106.19465
"47" 61.80932 67.79087 56.8247 NA 92.71398 NA NA 70.28318 NA NA 68.787795 76.76319 52.837 52.837 NA 98.69553 70.28318 54.83085 58.81855 126.60941 101.6863 66.79394 60.8124 50.34469 69.78472 151.53253 59.81547 110.658625 NA 98.69553 75.2678 75.76626 85.73551 NA 61.80932 NA 48.8493 60.8124 78.75704 103.181685 NA 223.809555 79.75396 69.784715 84.73858 NA 91.717055 129.101725 105.175535 61.80932 87.729355
"48" 64.50647 68.09016 62.71462 NA 83.320855 NA NA 69.88201 NA NA 64.50647 77.04939 51.96354 60.026855 NA 109.30263 71.67385 59.13093 57.33908 105.71893 94.96786 75.25755 77.04939 48.37985 66.29831 157.68248 64.50647 135.2844 NA 89.59232 79.73716 69.88201 78.84124 NA 57.33908 NA 48.37985 62.71462 69.88201 97.65563 NA 239.21149 73.4657 68.09016 77.04939 NA 71.67385 111.990395 92.280085 66.29831 94.96786
"49" 58.12641 75.56433 66.84537 NA 78.47065 NA NA 71.20485 NA NA 78.47065 90.09593 56.67325 61.03273 NA 113.34649 71.20485 63.93905 58.12641 110.44017 93.00225 66.84537 84.28329 49.40745 66.84537 159.84762 63.93905 127.87809 NA 91.54909 78.47065 81.37697 90.09593 NA 63.93905 NA 52.31377 63.93905 72.65801 108.98701 NA 223.78666 69.75169 69.75169 75.56433 NA 75.56433 127.87809 74.11117 63.93905 100.26805
"50" 52.09472 66.97892 63.25787 NA 81.86313 NA NA 66.97892 NA NA 70.69998 85.58418 49.30393 54.885505 NA 94.88681 68.83945 53.95524 57.6763 109.77102 90.235495 53.95524 87.44471 48.37367 57.6763 132.09732 57.6763 117.21312 NA 105.1197 70.69998 78.14208 87.44471 NA 59.53682 NA 46.51314 61.39735 68.83945 100.46839 NA 185.122305 74.42103 76.28155 87.44471 NA 93.026285 114.42233 102.32891 57.6763 94.88681
"51" 56.96196 63.12001 63.12001 NA 70.04782 NA NA 72.35709 NA NA 66.19904 83.13367 47.72489 60.04099 NA 109.30539 63.12001 53.88294 53.88294 106.22636 96.98929 66.19904 80.05465 46.18537 67.73855 135.4771 60.04099 131.62832 NA 95.44977 77.74538 87.75221 87.75221 NA 66.19904 NA 52.34342 63.12001 73.8966 127.77954 NA 197.827355 76.97562 66.968795 81.59416 NA 70.047815 138.55612 89.29172 60.810745 83.90343
