"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51"
"43" 47.95572 63.759305 46.86581 72.478525 50.13552 54.49513 38.691545 56.67494 39.78145 34.33193 59.94465 69.208815 43.59611 47.95572 NA 69.20882 74.11338 71.93357 40.3264 69.75377 65.39416 45.23096 46.86581 44.68601 46.32086 117.70949 44.14106 106.81046 NA 83.9225 54.49513 54.49513 50.68047 NA 49.04562 NA 35.96679 49.04562 52.31533 68.118915 NA 204.9017 64.30426 71.93357 64.304255 78.47299 63.21435 88.827065 52.31533 55.58503 81.7427
"44" 45.34076 58.15445 47.31209 70.96814 47.31209 53.2261 40.41241 52.24044 37.94824 31.04856 55.690275 58.647285 43.36942 48.29776 NA 78.85349 69.98247 69.98247 40.41241 77.374985 65.05413 40.905245 48.29776 43.36942 46.819255 154.74997 45.34076 93.63852 NA 90.68151 58.15445 52.73327 54.704605 NA 56.18311 NA 37.45541 49.28343 57.16878 69.489635 NA 274.01587 60.12579 61.11145 65.05413 82.30333 59.14012 87.724505 53.2261 54.21177 71.460975
"45" 44.63932 60.58194 51.01637 66.16185 47.82785 63.77046 37.465145 54.20489 39.059405 41.4508 58.190545 73.33603 39.85654 47.82785 NA 63.77046 68.55324 74.93029 39.85654 74.93029 66.95898 43.04506 51.01637 43.04506 40.65367 113.19257 44.63932 86.09012 NA 74.93029 55.79915 47.82785 55.79915 NA 47.82785 NA 35.07375 47.82785 51.01637 73.33603 NA 196.09417 54.20489 65.36472 58.98768 74.13316 57.39341 85.29299 52.61063 55.79915 73.33603
"46" 52.83454 66.986645 54.72148 65.099695 50.94759 66.04317 37.738955 62.26927 39.6259 37.73895 61.3258 62.26927 43.3998 52.83454 NA 69.81706 69.81706 78.30833 45.28674 73.59096 66.04317 42.456325 45.28674 45.28674 45.28674 141.52108 49.06064 101.89518 NA 84.91265 58.49538 50.94759 56.60843 NA 54.72148 NA 37.73895 50.94759 52.83454 61.3258 NA 232.09457 64.15622 66.04317 66.04317 71.70401 58.49538 73.59096 54.72148 58.49538 81.13875
"47" 53.03459 65.409335 50.6775 73.65916 57.74878 64.82006 34.767125 57.74878 42.427675 31.231485 60.10587 68.3557 48.32041 54.21314 NA 77.78407 65.99861 64.82006 43.60622 72.480615 63.64151 46.55259 45.96332 44.78477 43.01695 144.37195 44.78477 84.85535 NA 87.21244 57.74878 55.39169 48.90968 NA 50.6775 NA 37.71349 50.6775 54.21314 61.28442 NA 241.60204 60.10587 64.82006 63.64151 71.89134 63.64151 81.90898 37.71349 51.85605 65.409335
"48" 50.98998 65.79353 46.87789 80.597075 62.50385 72.37288 42.76579 54.27966 42.765795 37.83128 62.50385 66.615945 44.41063 52.63482 NA 69.0832 74.01772 74.01772 41.12096 74.01772 65.79353 42.76579 42.76579 44.41063 41.943375 131.58706 47.70031 90.4661 NA 85.53159 60.85901 54.27966 44.41063 NA 47.70031 NA 37.83128 50.98998 54.27966 64.14869 NA 236.8567 59.21418 72.37288 67.43837 74.01772 70.72804 79.774655 46.05547 59.21418 66.615945
"49" 50.37157 62.06497 50.37157 69.26091 62.96446 62.96446 40.477155 48.57258 45.87411 35.97969 62.06497 65.66294 44.97462 50.37157 NA 77.35634 71.95938 70.1604 43.17563 78.25583 66.56243 40.477155 41.37665 43.17563 43.17563 155.61217 44.97462 98.94415 NA 80.95431 61.16548 49.472075 46.7736 NA 50.37157 NA 37.77868 50.37157 59.36649 57.567505 NA 277.04363 61.16548 62.96446 71.959385 80.054815 68.36142 80.95431 52.17055 57.56751 67.461925
"50" 52.94625 69.33437 51.05531 60.51 47.90375 61.77062 46.64312 47.90375 47.273435 34.03687 56.09781 63.031245 44.12187 50.425 NA 69.33437 68.07375 88.24375 41.60062 69.33437 56.72812 34.667185 39.07937 46.64312 37.81875 121.02 46.64312 65.5525 NA 80.68 57.98875 46.01281 44.12187 NA 47.90375 NA 36.55812 49.16437 44.12187 62.400935 NA 211.785 52.94625 60.51 67.443435 53.57656 55.4675 73.74656 45.3825 56.72812 61.770625
"51" 53.52508 65.522075 47.988 58.139305 53.52508 59.06215 41.528075 51.67938 39.682385 29.53108 53.52508 68.29061 46.14231 51.67938 NA 72.904845 66.44492 79.36477 42.45092 64.59923 62.75354 40.60523 38.75954 44.29661 43.373765 166.1123 49.83369 84.90184 NA 75.67338 60.90784 52.60223 43.373765 NA 51.67938 NA 36.91385 49.83369 42.45092 54.447925 NA 308.23061 57.21646 62.75354 65.522075 59.06215 59.06215 83.978995 47.988 55.37077 65.522075
"52" 47.04389 68.13253 50.28829 59.210405 63.26592 69.75473 41.366175 51.9105 43.79948 43.79948 64.07702 63.265915 43.79948 50.28829 NA 78.676845 74.62134 81.11015 43.79948 76.24354 63.26592 41.366175 38.93287 47.04389 43.79948 137.88725 49.47719 107.0654 NA 95.70998 58.39931 55.966005 42.17728 NA 45.42168 NA 37.31067 51.9105 51.9105 57.588205 NA 238.46384 55.1549 68.13253 72.999135 72.999135 69.75473 86.78786 55.1549 58.39931 64.07702
