"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51"
"39" 35.88314 68.17797 33.64045 84.325385 117.06875 59.655725 52.92764 69.52359 33.19191 46.64809 57.41303 53.376175 43.05977 40.36854 NA 43.95685 135.45886 134.113245 36.78022 82.53123 60.10426 29.60359 33.19191 63.69258 41.26561 24.22112 52.03056 101.36988 NA 79.39145 69.07505 41.265615 44.40539 101.369875 31.39775 NA 33.19191 46.64809 45.75101 82.97977 NA 30.50067 61.89842 116.62021 107.64943 NA 162.81976 111.23774 118.41437 65.0382 100.4728
"40" 39.62598 70.94329 33.55426 88.838895 96.50844 58.480285 44.739015 61.99549 31.95644 40.26511 55.6042 50.171605 41.54337 41.54337 NA 45.058575 119.51708 132.93878 34.51295 79.57153 56.24333 33.2347 31.95644 61.036795 37.06947 25.56515 48.57379 101.62147 NA 69.66503 65.19113 38.66729 55.6042 97.7867 33.55426 NA 32.59557 46.01727 46.01727 84.364995 NA 28.12167 62.63462 102.89973 92.67367 NA 141.886585 106.7345 97.467135 63.27375 96.828005
"41" 37.37126 65.94928 37.37126 122.006175 126.402795 54.95774 38.470415 72.54421 35.17295 48.36281 61.55266 61.55266 48.36281 39.56957 NA 54.95774 127.50195 96.72561 32.97464 98.92392 68.14759 41.76788 32.97464 54.95774 54.95774 26.37971 41.76788 125.30364 NA 67.048435 63.75097 40.668725 63.75097 127.501945 35.17295 NA 30.77633 46.1645 52.75943 101.12223 NA 29.677175 72.54421 116.5104 114.31209 NA 194.550385 134.09688 141.790955 56.056895 97.824765
"42" 43.57527 74.23935 34.295355 71.415025 107.727755 63.74901 56.486465 61.731635 37.92663 47.61002 56.48646 50.03087 50.03087 45.18917 NA 33.08493 137.18141 177.52889 37.92663 61.32816 50.83782 27.032805 25.82238 70.2046 37.92663 21.78764 56.889935 83.1158 NA 77.46715 71.8185 32.27798 35.102305 135.97099 28.24323 NA 33.89188 48.41697 41.557895 60.924685 NA 26.62933 62.13511 114.58683 108.534705 NA 151.7065 74.23935 81.905375 71.01155 86.747065
"43" 38.45333 70.31466 34.05866 97.78132 110.96532 58.229325 48.89066 57.13066 37.35466 50.53866 57.13066 52.73599 47.24266 42.84799 NA 43.94666 120.85332 131.83998 36.256 85.69599 59.32799 40.65066 29.664 60.975995 38.45333 24.17066 50.53866 99.97865 NA 82.94932 65.91999 40.10133 49.43999 125.797315 30.76266 NA 31.86133 46.14399 43.94666 82.949325 NA 32.96 59.32799 103.823985 106.57065 NA 144.47465 107.66932 126.346655 66.469325 85.69599
"44" 37.32922 63.17253 37.32922 84.70863 123.47359 56.71171 43.79005 61.73679 33.02201 47.3794 55.99384 63.17253 43.07218 40.2007 NA 51.68662 120.60211 114.14128 34.45775 86.14436 58.86532 43.07218 37.32922 55.99384 41.63644 25.84331 47.3794 90.45158 NA 82.55502 66.04401 40.91857 56.71171 91.16945 33.02201 NA 33.02201 45.94366 50.25088 92.60519 NA 30.8684 68.91549 100.50176 102.65537 NA 146.44542 111.98767 122.75572 58.86532 94.7588
"45" 48.45496 73.89381 33.00994 72.07675 106.60091 61.78007 48.454955 65.717035 36.94691 46.6379 54.51183 50.27202 45.42652 42.39809 NA 36.038375 132.03976 162.32411 35.73553 70.562535 54.51183 24.83317 27.8616 64.80851 35.12984 23.62179 53.90614 81.16205 NA 75.408025 79.95068 34.524155 39.672495 111.446405 29.67866 NA 33.31278 47.24358 42.39809 71.16822 NA 26.347385 63.59713 111.749245 119.92602 NA 142.942125 81.16205 105.08669 68.139785 94.790015
"46" 41.33437 57.86812 35.13421 108.50272 111.6028 65.10163 44.43445 67.16835 39.26765 51.66796 59.93484 59.93484 47.53453 41.33437 NA 53.73468 113.66952 97.13577 37.20093 111.6028 66.13499 53.73468 41.33437 51.66796 47.53453 28.93406 45.46781 95.06905 NA 84.73546 62.00156 41.33437 65.10163 85.76882 41.33437 NA 33.0675 45.46781 52.70132 97.13577 NA 34.100855 66.13499 101.26921 116.769595 NA 163.27076 134.3367 144.6703 55.8014 94.03569
"47" 43.85018 57.88224 34.20314 92.523885 101.73242 54.374225 48.2352 60.51325 35.95715 47.35819 59.63625 57.005235 42.09617 39.46516 NA 55.68973 109.62545 95.15489 36.83415 101.73242 66.65227 44.288685 39.46516 49.1122 43.85018 28.06412 45.60419 102.60942 NA 89.45437 64.89827 39.026665 56.12823 90.769875 35.518645 NA 30.69513 44.72718 47.796695 104.36343 NA 33.32614 62.26726 92.96238 98.2244 NA 148.65211 130.67354 137.251065 52.181715 85.946355
"48" 41.57394 66.81526 37.86198 92.056575 95.768535 63.103295 50.48264 58.64895 31.18045 47.51307 57.90656 51.96742 41.57394 44.5435 NA 48.99785 114.32833 120.26746 32.66524 80.17831 59.39134 40.08915 35.6348 55.67938 40.08915 26.7261 46.02829 115.81311 NA 77.95113 60.87612 38.60437 60.13373 109.873975 34.89241 NA 34.15002 46.02829 43.80111 97.99571 NA 28.21089 60.87612 98.7381 100.965275 NA 143.281605 105.41963 122.49464 61.618515 94.28375
"49" 41.19796 73.65696 32.459 69.91169 112.98229 71.78433 56.17904 68.66327 33.70742 42.44639 49.93692 59.3001 47.44008 43.69481 NA 38.70112 136.07812 162.295 37.45269 68.66327 54.93062 28.08952 29.96215 73.03275 41.19796 24.96846 53.68219 97.377 NA 83.64435 68.66327 36.20427 42.446385 113.6065 31.21058 NA 34.95585 48.6885 41.19796 81.77171 NA 31.21058 68.66327 116.103345 98.001215 NA 141.69602 78.65066 106.11596 73.65696 101.12227
"50" 43.48974 74.14645 33.864965 71.65113 99.81252 63.80872 51.688625 64.521665 34.22144 41.3509 55.60983 49.90626 51.33215 44.20269 NA 44.20269 119.77503 135.459855 38.49912 63.80872 54.18394 28.16139 31.36965 65.234615 38.49912 22.81429 54.540415 82.7018 NA 86.62301 64.87814 36.003805 42.420325 131.182175 31.013175 NA 34.93438 48.48037 42.06385 73.4335 NA 24.24018 64.87814 103.020785 95.53484 NA 145.79758 75.57234 95.17837 69.15582 96.604265
"51" 40.0702 63.95821 36.2173 78.98454 89.38738 63.95821 54.32595 64.3435 33.90556 47.77601 53.17008 48.54659 43.92311 43.15253 NA 37.37317 122.52236 153.73088 37.75846 59.33473 49.31717 28.89678 29.28207 66.26995 33.13498 20.80568 53.17008 79.36983 NA 92.08441 70.12286 36.60259 37.75846 113.660675 30.43794 NA 33.13498 47.77601 40.455495 73.59047 NA 25.42917 61.64647 107.49603 92.08441 NA 135.23694 60.10531 84.3786 67.04053 83.60802
"52" 42.11897 65.70559 33.27398 61.0725 106.56098 68.653915 48.01562 66.54797 35.37993 54.75466 56.43941 55.59703 48.858 43.80372 NA 39.17064 144.88924 160.89445 36.22231 62.33607 53.91228 26.53495 27.79852 67.39035 38.74945 23.16543 55.175845 74.97176 NA 83.39555 74.12938 31.58922 36.6435 141.940915 30.32566 NA 32.85279 48.01562 40.43421 67.39035 NA 25.69257 69.91748 120.46024 111.61526 NA 160.05207 79.18366 98.13719 73.70819 87.18626
"53" 39.92821 58.46631 36.363195 67.02236 134.04472 69.874375 47.05825 81.99544 31.37217 39.92821 59.89232 55.6143 47.05825 39.92821 NA 44.20624 142.60077 129.053695 35.65019 82.70844 64.17034 36.363195 28.52015 61.31833 47.05825 22.81612 48.48426 69.87438 NA 84.13445 65.59635 33.51118 48.48426 125.48867 31.37217 NA 31.37217 44.20624 44.20624 74.1524 NA 25.66814 78.43042 118.35864 125.48867 NA 178.25096 109.80259 132.61871 62.74434 96.96852
