"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51"
"33" 52.70686 76.86418 45.38647 69.54378 64.4195 66.2496 65.88358 58.9292 48.31462 46.118505 57.0991 57.0991 54.17094 54.90298 NA 54.90298 107.24383 154.82641 46.85054 76.13214 58.56318 NA 36.60199 72.47194 35.13791 49.7787 68.44572 76.86418 NA 109.439945 68.81174 46.850545 50.51074 NA 34.40587 NA 38.79811 56.36706 41.72627 76.13214 NA 78.32825 63.32144 84.18457 79.06029 NA 95.16517 69.54378 58.56318 73.93602 80.52437
"34" 59.519495 79.08185 44.95179 64.51414 52.44375 60.351935 68.26012 55.35729 44.11935 38.29226 57.43839 55.77351 51.61131 55.77351 NA 52.44375 93.64955 152.33661 47.44911 59.10327 51.61131 NA 37.45982 72.42232 34.9625 51.61131 67.8439 86.57381 NA 100.7253 69.09256 42.870685 47.44911 NA 37.45982 NA 39.1247 58.27083 39.1247 77.000745 NA 81.99539 56.60595 80.33051 61.6006 NA 73.25476 53.27619 58.27083 74.91964 68.67634
"35" 50.38852 74.25676 44.78979 61.291295 66.89002 65.564005 60.40729 55.545235 56.57658 43.46378 58.93394 60.11262 50.09385 53.187875 NA 62.76464 91.200265 127.00264 49.357175 70.72073 53.92455 NA 44.20045 61.58596 38.01239 45.37913 67.626695 70.72073 NA 107.84911 72.78341 48.6205 52.15653 NA 35.9497 NA 39.338405 56.57658 42.7271 85.012205 NA 72.046735 54.071885 80.886825 71.01539 NA 80.73949 63.94332 48.91517 65.71134 72.046735
"36" 52.575995 73.53766 44.67241 54.98143 67.35225 65.29045 68.03952 52.919625 48.79602 45.016045 62.54138 51.54509 57.7305 52.575995 NA 58.41777 92.78116 135.735405 49.48329 65.29045 50.85782 NA 39.86154 68.72679 32.30159 55.6687 68.03952 70.10132 NA 102.40291 70.10132 48.10875 43.98514 NA 36.4252 NA 41.23607 56.35596 41.92334 72.850395 NA 89.688455 57.7305 79.035805 71.47586 NA 81.09761 54.29416 49.48329 69.41405 61.85411
"37" 46.39916 73.26184 45.58514 60.23751 65.12163 58.20246 68.37772 55.35339 47.21318 44.77112 57.79545 59.42349 52.91133 52.09731 NA 56.16741 90.76328 132.27832 47.21318 66.74967 55.35339 NA 40.70102 62.67957 36.63092 56.16741 65.52864 81.40204 NA 107.450695 70.00576 49.65525 46.39916 NA 35.8169 NA 39.07298 56.16741 41.51504 80.18101 NA 94.42637 53.31834 78.95998 65.12163 NA 76.51792 61.86555 50.46927 68.37772 67.563695
"38" 53.69605 78.59422 46.79656 65.995145 73.79457 70.494815 68.39497 61.1955 51.896185 42.59687 63.59532 62.39541 53.99603 55.7959 NA 59.39563 102.29248 125.39078 46.79656 73.19462 56.99581 NA 42.59687 65.39519 34.79744 48.59643 65.39519 76.1944 NA 96.592895 70.79479 46.1966 47.99647 NA 35.3974 NA 41.39696 58.79568 41.39696 77.694285 NA 80.394085 62.69539 83.393865 86.39365 NA 95.39299 73.19462 64.79524 68.99493 68.694945
"39" 45.252995 67.14961 41.84686 72.50211 80.77416 54.49823 56.4446 60.82392 49.63232 42.33345 65.20324 61.31051 52.55187 46.71277 NA 75.90825 92.45236 100.72441 41.84686 86.61326 66.17642 NA 43.79322 55.47141 38.92731 84.66689 55.958005 78.8278 NA 102.670775 64.23006 48.65914 66.17642 NA 42.82004 NA 36.98094 52.55187 54.49823 99.26464 NA 146.464 66.663015 82.72053 82.72053 NA 93.42554 97.31827 75.90825 63.25688 73.96189
"40" 58.422705 80.29042 45.04097 59.07547 69.84614 63.644845 65.92953 60.05462 50.91588 45.04097 59.40186 57.44355 53.52695 55.811635 NA 58.09632 98.56792 127.28969 48.95757 70.49891 57.44355 NA 42.4299 69.19337 37.20776 50.91588 66.255915 78.33212 NA 90.7347 70.49891 46.67289 48.95757 NA 37.20776 NA 41.12436 57.769935 47.65204 74.741895 NA 78.98489 60.381005 84.53341 79.63765 NA 88.12363 65.92953 52.87418 69.84614 73.109975
"41" 53.092125 80.98799 47.69293 59.391195 67.48999 64.790395 77.38852 52.19226 55.341795 44.543395 60.29106 50.39253 53.09213 56.69159 NA 56.69159 101.234985 164.225645 53.09213 67.48999 54.89186 NA 38.69426 71.53939 34.19493 41.39386 70.639525 89.08679 NA 100.335125 69.28973 44.543395 50.39253 NA 34.19493 NA 39.144195 58.49133 42.29373 77.38852 NA 60.29106 55.341795 80.98799 67.48999 NA 80.98799 65.69026 54.89186 74.68892 67.04006
"42" 48.65471 84.03996 44.23156 55.289445 66.34733 50.86629 70.77049 51.60348 55.289445 36.85963 56.02664 57.50102 51.60348 57.50102 NA 48.65471 99.521 146.70133 48.65471 66.34733 51.60348 NA 39.8084 64.87295 33.91086 34.648055 69.29611 78.14242 NA 105.418545 73.71926 38.33402 38.33402 NA 32.43647 NA 38.33402 56.02664 42.75717 67.82172 NA 54.55225 52.340675 70.0333 72.24488 NA 73.71926 60.44979 53.07787 66.34733 74.456455
"43" 54.51888 81.47203 46.55545 71.05831 68.60803 65.23888 69.83317 60.338305 48.699445 42.267445 60.03202 55.13145 53.29373 57.27545 NA 53.90631 90.6606 121.90176 45.94287 63.09488 55.13145 NA 42.26744 64.62631 34.91658 56.35659 66.77031 72.89603 NA 89.741745 66.77031 45.02402 48.39316 NA 38.59201 NA 41.0423 57.27545 41.0423 71.364595 NA 94.33603 55.13145 79.02174 73.5086 NA 81.47203 69.83317 60.03202 71.05831 61.563455
"44" 55.15589 86.84119 47.72354 67.282365 61.02354 62.58825 78.23531 60.632365 52.417655 45.376475 58.67648 56.32942 52.41766 57.89413 NA 51.6353 107.573545 177.20297 52.808835 68.84707 51.6353 NA 39.90001 75.88825 36.77059 38.3353 71.97648 72.75883 NA 99.750015 73.54119 47.72354 43.81177 NA 33.64118 NA 39.90001 57.89413 41.46471 68.455895 NA 58.67648 57.89413 80.19119 72.75883 NA 86.84119 58.67648 55.54707 74.32354 70.411775
"45" 57.689145 84.35855 49.93421 58.63487 59.39145 65.82237 69.60526 55.797695 51.82566 47.28618 59.76974 54.85197 51.06908 59.01316 NA 53.7171 95.518095 142.047695 52.20395 67.33553 51.44737 NA 41.23355 70.929275 34.04605 44.827305 69.60526 62.41776 NA 103.651315 69.22697 45.01645 42.36842 NA 37.45066 NA 40.85526 59.39145 42.74671 68.47039 NA 72.25329 54.662825 74.71217 71.875 NA 80.95395 56.74342 52.96053 67.33553 64.30921
"46" 45.39849 70.71689 38.41411 63.295975 81.19346 58.93074 58.49421 65.4786 51.073305 45.835015 64.60555 55.00202 54.12897 48.89069 NA 68.97079 97.344845 100.83704 42.77935 91.67004 68.97079 NA 41.03325 58.930735 43.6524 68.97079 58.49421 90.79699 NA 99.090945 73.33603 51.50983 62.85945 NA 41.03325 NA 36.66801 52.38288 50.63678 91.67004 NA 112.62319 65.042075 83.812605 89.05089 NA 103.01966 90.79699 67.22469 66.35165 82.93956
